,id,ra,dec,mag,name_bayer,name_bayer_full,name_english,name_flamsteed_full
0,3,1.2875,45.22916666666667,6.7,-,-,-,-
1,6,1.2625,-0.5030555555555556,6.29,-,-,-,-
2,28,1.3333333333333333,-5.7075000000000005,4.61,-,-,-,33-Psc
3,87,1.425,13.39611111111111,5.51,-,-,-,86-Peg
4,123,1.5666666666666669,58.43666666666666,5.96,-,-,-,-
5,142,1.579166666666667,-49.075,5.7,-,-,-,-
6,144,1.6083333333333336,64.19611111111111,5.59,-,-,-,10-Cas
7,166,1.65,29.02138888888889,6.13,-,-,-,-
8,203,1.7083333333333337,-23.1075,6.18,-,-,-,-
9,256,1.8250000000000002,-17.386388888888888,6.19,-,-,-,-
10,315,1.9333333333333331,-2.548888888888889,6.43,-,-,-,-
11,319,1.9416666666666669,-22.50888888888889,5.94,-,-,-,-
12,344,2.0124999999999997,-33.529444444444444,5.68,-,-,-,-
13,352,2.05,-2.447777777777778,6.07,-,-,-,-
14,358,2.095833333333333,29.090555555555554,2.06,α,α-And,Alpheratz,21-And
15,360,2.0708333333333333,-8.823888888888888,5.99,-,-,-,-
16,400,2.1708333333333334,36.626666666666665,6.19,-,-,-,-
17,402,2.1374999999999997,-17.5775,6.06,-,-,-,-
18,417,2.216666666666667,25.462777777777777,6.23,-,-,-,-
19,431,2.3333333333333335,79.71472222222222,6.01,-,-,-,-
20,432,2.2916666666666665,59.14972222222222,2.27,β,β-Cas,Caph,11-Cas
21,448,2.2583333333333333,18.211944444444445,5.53,-,-,-,87-Peg
22,469,2.2583333333333333,-54.00194444444445,6.33,-,-,-,-
23,493,2.3375,-27.98777777777778,5.42,κ¹,κ¹-Scl,-,-
24,496,2.3499999999999996,-45.7475,3.88,ε,ε-Phe,-,-
25,560,2.5083333333333333,11.145555555555555,5.51,-,-,-,34-Psc
26,571,2.5791666666666666,46.07222222222222,5.03,-,-,-,22-And
27,584,2.620833333333333,57.16555555555556,6.74,-,-,-,-
28,587,2.575,-5.248611111111111,5.84,-,-,-,-
29,636,2.5083333333333333,-82.2238888888889,5.28,γ³,γ³-Oct,-,-
30,645,2.675,-12.58,5.85,-,-,-,-
31,661,2.6583333333333337,-73.22444444444444,6.64,-,-,-,-
32,693,2.8125,-15.468055555555555,4.89,-,-,-,6-Cet
33,720,2.891666666666666,-27.799722222222226,5.41,κ²,κ²-Scl,-,-
34,739,2.933333333333333,-35.13305555555556,5.25,θ,θ-Scl,-,-
35,743,2.9958333333333336,48.152499999999996,6.16,-,-,-,-
36,787,3.0416666666666665,-17.938333333333333,5.25,-,-,-,-
37,829,3.2083333333333335,37.69333333333333,6.73,-,-,-,-
38,886,3.3083333333333336,15.18361111111111,2.83,γ,γ-Peg,-,88-Peg
39,895,3.3499999999999996,26.987222222222222,6.3,-,-,-,-
40,905,3.375,41.03527777777778,5.72,-,-,-,23-And
41,942,3.4250000000000003,-26.021944444444443,5.94,-,-,-,-
42,943,3.433333333333333,-26.284722222222225,6.31,-,-,-,-
43,952,3.5083333333333337,33.20611111111111,6.25,-,-,-,-
44,1013,3.6500000000000004,20.206666666666667,4.8,χ,χ-Peg,-,89-Peg
45,1014,3.6125000000000003,-7.780555555555556,5.12,-,-,-,-
46,1032,3.3291666666666666,-84.99416666666667,5.77,-,-,-,-
47,1038,3.658333333333333,-18.93277777777778,4.44,-,-,-,7-Cet
48,1048,3.7333333333333334,22.284166666666668,6.24,-,-,-,-
49,1061,3.7416666666666667,8.820833333333333,5.79,-,-,-,35-Psc
50,1064,3.725,-9.569722222222222,5.75,-,-,-,-
51,1075,3.7791666666666672,31.535833333333336,6.45,-,-,-,-
52,1083,3.7916666666666665,27.283055555555556,6.35,-,-,-,-
53,1089,3.7416666666666667,-34.904444444444444,6.17,-,-,-,-
54,1141,4.058333333333334,76.95083333333334,6.35,-,-,-,-
55,1185,4.0875,43.594722222222224,6.15,-,-,-,-
56,1187,4.033333333333333,-31.44638888888889,5.67,-,-,-,-
57,1221,3.9791666666666665,-75.9113888888889,6.49,-,-,-,-
58,1227,4.141666666666667,8.239999999999998,6.11,-,-,-,36-Psc
59,1239,4.2375,61.53333333333333,5.74,-,-,-,-
60,1256,4.175,-20.210555555555555,6.47,-,-,-,-
61,1279,4.2875000000000005,47.9475,5.89,-,-,-,-
62,1280,4.270833333333333,38.681666666666665,4.61,θ,θ-And,-,24-And
63,1324,4.204166666666667,-78.78055555555555,6.77,-,-,-,-
64,1337,4.429166666666666,51.433055555555555,6.14,-,-,-,-
65,1343,4.383333333333333,-19.051111111111112,6.45,-,-,-,-
66,1367,4.445833333333333,1.6888888888888889,6.17,-,-,-,-
67,1404,4.579166666666667,36.78527777777778,4.52,σ,σ-And,-,25-And
68,1419,4.570833333333334,11.205833333333333,6.05,-,-,-,-
69,1438,4.675,43.79111111111111,6.11,-,-,-,26-And
70,1439,4.658333333333333,31.51722222222222,5.87,-,-,-,-
71,1461,4.670833333333333,-8.052777777777779,6.46,-,-,-,-
72,1483,4.675,-43.23527777777778,6.33,-,-,-,-
73,1522,4.854166666666666,-8.823888888888888,3.56,ι,ι-Cet,-,8-Cet
74,1527,4.920833333333333,40.72972222222222,6.33,-,-,-,-
75,1561,5.020833333333333,48.86527777777778,6.52,-,-,-,-
76,1581,5.016666666666667,-64.87472222222222,4.23,ζ,ζ-Tuc,-,-
77,1606,5.1,30.935833333333335,5.9,-,-,-,-
78,1632,5.1875,32.91138888888889,5.79,-,-,-,-
79,1635,5.145833333333334,8.190277777777778,5.37,-,-,-,41-Psc
80,1663,5.225,10.976944444444445,6.56,-,-,-,-
81,1671,5.279166666666667,37.968611111111116,5.18,ρ,ρ-And,-,27-And
82,1685,5.1625,-69.625,5.51,π,π-Tuc,-,-
83,1737,5.379166666666666,-28.981666666666666,5.18,ι,ι-Scl,-,-
84,1760,5.441666666666666,-20.05777777777778,5.12,-,-,-,-
85,1796,5.604166666666666,13.4825,6.23,-,-,-,42-Psc
86,1801,5.366666666666666,-77.42694444444444,5.97,-,-,-,-
87,1835,5.7125,-12.209444444444443,6.39,-,-,-,9-Cet
88,1909,5.800000000000001,-31.03611111111111,6.55,-,-,-,-
89,1967,6.008333333333333,38.577222222222225,7.39,-,-,-,-
90,1976,6.0625,52.019999999999996,5.57,-,-,-,-
91,2011,6.195833333333334,61.83111111111111,5.4,-,-,-,12-Cas
92,2023,6.120833333333333,-2.2191666666666667,6.07,-,-,-,-
93,2054,6.275,53.04694444444444,5.74,-,-,-,-
94,2114,6.35,1.9397222222222223,5.77,-,-,-,44-Psc
95,2151,6.437500000000001,-77.25416666666666,2.8,β,β-Hyi,-,-
96,2261,6.570833333333334,-42.30611111111111,2.39,α,α-Phe,Ankaa,-
97,2262,6.550000000000001,-43.68,3.94,κ,κ-Phe,-,-
98,2273,6.654166666666667,-0.04972222222222222,6.19,-,-,-,10-Cet
99,2363,6.808333333333333,-25.547222222222224,5.98,-,-,-,-
100,2411,7.008333333333333,17.893055555555556,5.06,-,-,-,47-Psc
101,2421,7.054166666666667,44.394444444444446,5.17,-,-,-,-
102,2429,6.979166666666666,-33.007222222222225,4.81,η,η-Scl,-,-
103,2436,7.050000000000001,16.445,6.06,-,-,-,48-Psc
104,2454,7.083333333333334,10.189722222222223,6.04,-,-,-,-
105,2475,7.0875,-20.334999999999997,6.43,-,-,-,-
106,2490,7.108333333333333,-39.915,5.43,-,-,-,-
107,2507,7.233333333333333,36.9,6.26,-,-,-,-
108,2529,7.179166666666666,-50.532777777777774,6.26,-,-,-,-
109,2589,7.729166666666666,77.01944444444445,6.21,-,-,-,-
110,2626,7.5791666666666675,59.977222222222224,5.94,-,-,-,-
111,2628,7.529166666666666,29.751666666666665,5.23,-,-,-,28-And
112,2630,7.4625,-14.864166666666666,6.14,-,-,-,-
113,2632,7.449999999999999,-32.11666666666667,6.57,-,-,-,-
114,2637,7.508333333333333,-3.957222222222222,5.72,-,-,-,12-Cet
115,2696,7.591666666666666,-23.78777777777778,5.19,-,-,-,-
116,2724,7.6125,-40.93944444444444,6.19,-,-,-,-
117,2726,7.608333333333333,-48.215,5.69,-,-,-,-
118,2729,7.854166666666667,66.51944444444445,6.18,-,-,-,13-Cas
119,2767,7.854166666666667,33.58166666666667,5.87,-,-,-,-
120,2772,7.941666666666667,54.52222222222222,4.73,λ,λ-Cas,-,14-Cas
121,2774,7.920833333333334,52.839444444444446,5.6,-,-,-,-
122,2834,7.854166666666667,-48.80361111111111,4.77,λ¹,λ¹-Phe,-,-
123,2884,7.883333333333334,-62.95805555555556,4.37,β¹,β¹-Tuc,-,-
124,2885,7.8875,-62.965833333333336,4.54,β²,β²-Tuc,-,-
125,2888,8.108333333333334,43.49472222222222,6.7,-,-,-,-
126,2904,8.329166666666667,70.98166666666667,6.42,-,-,-,-
127,2905,8.25,62.931666666666665,4.16,κ,κ-Cas,-,15-Cas
128,2910,8.145833333333332,20.294444444444448,5.38,-,-,-,52-Psc
129,2913,8.095833333333333,6.955555555555556,5.67,-,-,-,51-Psc
130,2924,8.141666666666667,27.580555555555556,6.67,-,-,-,-
131,2942,8.204166666666667,28.280277777777776,6.3,-,-,-,-
132,2952,8.291666666666666,54.894999999999996,5.93,-,-,-,-
133,3003,8.179166666666667,-63.03111111111111,5.09,β³,β³-Tuc,-,-
134,3038,8.6,66.75027777777778,6.48,-,-,-,16-Cas
135,3059,8.420833333333334,-29.558333333333334,5.55,-,-,-,-
136,3112,8.345833333333333,-71.26611111111112,6.13,θ,θ-Tuc,-,-
137,3158,8.612499999999999,-52.37305555555555,5.57,-,-,-,-
138,3166,8.729166666666666,13.371111111111112,6.4,-,-,-,-
139,3196,8.808333333333335,-3.592777777777778,5.2,-,-,-,13-Cet
140,3229,8.883333333333333,-0.5055555555555555,5.93,-,-,-,14-Cet
141,3240,9.033333333333333,54.16861111111111,5.08,-,-,-,-
142,3268,8.975,13.206666666666665,6.41,-,-,-,-
143,3283,9.112499999999999,60.32611111111112,5.79,-,-,-,-
144,3302,8.920833333333334,-48.00083333333333,5.51,λ²,λ²-Phe,-,-
145,3303,8.887500000000001,-54.82194444444445,6.06,-,-,-,-
146,3322,9.083333333333332,27.254722222222224,6.5,-,-,-,-
147,3325,9.0125,-14.973611111111111,6.45,-,-,-,-
148,3326,9.025,-22.842499999999998,6.06,-,-,-,-
149,3346,9.191666666666666,44.48861111111111,5.13,-,-,-,-
150,3360,9.241666666666665,53.89694444444444,3.66,ζ,ζ-Cas,-,17-Cas
151,3369,9.216666666666667,33.71944444444445,4.36,π,π-And,-,29-And
152,3379,9.195833333333335,15.231666666666667,5.89,-,-,-,53-Psc
153,3411,9.279166666666667,24.014166666666668,6.47,-,-,-,-
154,3421,9.3375,35.39944444444444,5.48,-,-,-,-
155,3440,9.945833333333335,82.49388888888889,6.4,-,-,-,-
156,3443,9.333333333333334,-24.76722222222222,5.57,-,-,-,-
157,3444,9.154166666666667,-65.12472222222222,6.42,-,-,-,-
158,3457,9.375,3.1352777777777776,6.39,-,-,-,-
159,3488,9.325,-54.39416666666666,6.41,-,-,-,-
160,3546,9.6375,29.311666666666667,4.37,ε,ε-And,-,30-And
161,3574,9.7875,49.35444444444445,5.43,-,-,-,-
162,3627,9.829166666666667,30.860833333333336,3.27,δ,δ-And,-,31-And
163,3651,9.8375,21.250555555555554,5.87,-,-,-,54-Psc
164,3690,9.979166666666666,21.438333333333333,5.36,-,-,-,55-Psc
165,3712,10.124999999999998,56.53722222222222,2.23,α,α-Cas,Schedar,18-Cas
166,3719,9.666666666666666,-73.13722222222223,6.85,-,-,-,-
167,3735,9.9875,-33.961666666666666,6.69,-,-,-,-
168,3750,9.966666666666667,-44.79666666666667,6.01,-,-,-,-
169,3794,10.116666666666665,-16.516944444444444,6.49,-,-,-,-
170,3795,10.133333333333333,-23.804444444444446,6.14,-,-,-,-
171,3807,10.175,-4.351944444444444,5.91,-,-,-,-
172,3817,10.279166666666667,39.45861111111111,5.33,-,-,-,32-And
173,3823,10.108333333333333,-59.45444444444445,5.89,-,-,-,-
174,3856,10.5125,66.14750000000001,5.83,-,-,-,-
175,3883,10.4,24.629166666666666,6.04,-,-,-,-
176,3901,10.5125,50.5125,4.8,ξ,ξ-Cas,-,19-Cas
177,3919,10.329166666666667,-46.085,4.59,μ,μ-Phe,-,-
178,3924,10.629166666666666,58.75333333333333,6.17,-,-,-,-
179,3980,10.441666666666666,-56.501666666666665,5.7,ξ,ξ-Phe,-,-
180,4058,10.866666666666667,47.02472222222222,4.94,π,π-Cas,-,20-Cas
181,4065,10.675,-38.46333333333334,6.06,λ¹,λ¹-Scl,-,-
182,4088,10.670833333333333,-60.2625,5.98,-,-,-,-
183,4089,10.616666666666665,-65.46805555555555,5.39,ρ,ρ-Tuc,-,-
184,4128,10.895833333333332,-17.986666666666668,2.04,β,β-Cet,Deneb_Kaitos,16-Cet
185,4142,11.108333333333333,47.86416666666667,5.67,-,-,-,-
186,4145,10.958333333333332,-12.011666666666667,6.02,-,-,-,-
187,4150,10.8375,-57.463055555555556,4.36,η,η-Phe,-,-
188,4161,11.4125,74.98805555555556,5.66,-,-,-,21-Cas
189,4180,11.179166666666665,48.28444444444444,4.54,ο,ο-Cas,-,22-Cas
190,4188,11.045833333333334,-10.609444444444444,4.76,φ¹,φ¹-Cet,-,17-Cet
191,4211,11.049999999999999,-38.42166666666667,5.9,λ²,λ²-Scl,-,-
192,4222,11.320833333333333,55.22166666666667,5.42,-,-,-,-
193,4247,11.183333333333332,-22.00611111111111,5.24,-,-,-,-
194,4293,11.237499999999999,-42.67666666666666,5.94,-,-,-,-
195,4294,11.133333333333333,-62.49777777777778,6.07,-,-,-,-
196,4295,11.662500000000001,69.325,6.33,-,-,-,-
197,4301,11.350000000000001,-4.629166666666667,6.15,-,-,-,-
198,4304,11.25,-53.715,6.15,-,-,-,-
199,4307,11.366666666666667,-12.880833333333333,6.15,-,-,-,18-Cet
200,4321,11.562500000000002,55.305277777777775,6.52,-,-,-,-
201,4335,11.541666666666666,44.86138888888889,6.05,-,-,-,-
202,4338,11.420833333333334,-16.424166666666668,6.47,-,-,-,-
203,4362,11.675,59.574444444444445,6.39,-,-,-,-
204,4382,11.941666666666666,74.8475,5.41,-,-,-,23-Cas
205,4391,11.4375,-47.55166666666666,5.8,-,-,-,-
206,4398,11.545833333333336,-22.521944444444443,5.5,-,-,-,-
207,4408,11.637500000000001,15.475555555555555,5.38,-,-,-,57-Psc
208,4440,12.037500000000001,72.67500000000001,5.87,-,-,-,-
209,4482,11.754166666666666,11.973888888888888,5.5,-,-,-,58-Psc
210,4490,11.804166666666667,19.578888888888887,6.13,-,-,-,59-Psc
211,4502,11.833333333333332,24.26722222222222,4.06,ζ,ζ-And,-,34-And
212,4526,11.845833333333333,6.740833333333334,5.99,-,-,-,60-Psc
213,4568,11.975000000000001,20.92527777777778,6.54,-,-,-,61-Psc
214,4585,11.929166666666667,-18.06138888888889,5.7,-,-,-,-
215,4614,12.275,57.81583333333333,3.44,η,η-Cas,-,24-Cas
216,4622,12.004166666666668,-21.722499999999997,5.57,-,-,-,-
217,4627,12.070833333333333,7.3,5.93,-,-,-,62-Psc
218,4628,12.095833333333333,5.280555555555556,5.75,-,-,-,-
219,4636,12.208333333333334,50.968333333333334,4.89,ν,ν-Cas,-,25-Cas
220,4656,12.170833333333333,7.585,4.43,δ,δ-Psc,-,63-Psc
221,4676,12.241666666666665,16.940555555555555,5.07,-,-,-,64-Psc
222,4727,12.450000000000001,41.07888888888889,4.53,ν,ν-And,-,35-And
223,4730,12.354166666666666,-13.561388888888889,5.59,-,-,-,-
224,4732,12.304166666666665,-24.136388888888888,5.9,-,-,-,-
225,4737,12.233333333333333,-46.69777777777777,6.27,-,-,-,-
226,4757,12.466666666666667,27.710833333333333,7.0,-,-,-,65-Psc
227,4758,12.470833333333333,27.710277777777776,7.1,-,-,-,65-Psc
228,4772,12.387500000000001,-23.361666666666668,6.28,-,-,-,-
229,4775,12.679166666666667,64.2475,5.39,-,-,-,-
230,4778,12.575,45.00222222222222,6.15,-,-,-,-
231,4813,12.529166666666667,-10.644444444444444,5.19,φ²,φ²-Cet,-,19-Cet
232,4815,12.145833333333334,-74.92333333333333,5.07,λ,λ-Hyi,-,-
233,4817,12.816666666666666,61.80583333333333,6.07,-,-,-,-
234,4818,12.7375,51.50805555555556,6.39,-,-,-,-
235,4849,12.5125,-43.39472222222222,6.48,-,-,-,-
236,4853,13.720833333333333,83.70722222222223,5.62,-,-,-,-
237,4881,12.8875,51.571111111111115,6.21,-,-,-,-
238,4919,12.670833333333334,-50.98694444444445,5.22,ρ,ρ-Phe,-,-
239,4928,12.825,3.385,6.37,-,-,-,-
240,5015,13.266666666666666,61.12416666666667,4.82,-,-,-,-
241,5042,12.966666666666667,-43.70916666666667,6.9,-,-,-,-
242,5066,13.220833333333333,38.54861111111111,6.69,-,-,-,-
243,5098,13.166666666666666,-24.00583333333333,5.46,-,-,-,-
244,5112,13.25,-1.1441666666666666,4.77,-,-,-,20-Cet
245,5118,13.366666666666667,37.418055555555554,6.06,-,-,-,-
246,5128,13.445833333333333,52.689166666666665,6.27,-,-,-,-
247,5156,13.299999999999999,-24.776944444444442,6.46,-,-,-,-
248,5190,13.100000000000001,-69.50444444444445,6.22,λ¹,λ¹-Tuc,-,-
249,5234,13.749999999999998,58.97277777777778,4.83,υ¹,υ¹-Cas,-,26-Cas
250,5267,13.645833333333334,19.188333333333333,5.74,-,-,-,66-Psc
251,5268,13.570833333333333,-8.740833333333333,6.16,-,-,-,21-Cet
252,5273,13.770833333333334,48.67861111111111,6.27,-,-,-,-
253,5276,13.404166666666669,-62.87138888888889,5.7,-,-,-,-
254,5286,13.741666666666665,23.628333333333334,5.47,-,-,-,36-And
255,5316,13.808333333333334,24.556944444444444,6.2,-,-,-,-
256,5343,14.05,57.99666666666667,6.21,-,-,-,-
257,5357,14.229166666666666,68.7761111111111,6.37,-,-,-,-
258,5382,13.991666666666665,27.209444444444443,6.09,-,-,-,67-Psc
259,5384,13.925,-7.347222222222222,5.85,-,-,-,-
260,5394,14.175,60.71666666666667,2.47,γ,γ-Cas,Cih,27-Cas
261,5395,14.162500000000001,59.18111111111111,4.63,υ²,υ²-Cas,-,28-Cas
262,5408,14.195833333333335,60.36277777777778,5.55,-,-,-,-
263,5437,14.004166666666666,-11.266666666666667,5.31,φ³,φ³-Cet,-,22-Cet
264,5445,13.979166666666666,-27.775555555555556,6.1,-,-,-,-
265,5448,14.1875,38.49944444444444,3.87,μ,μ-And,-,37-And
266,5457,13.749999999999998,-69.52694444444444,5.45,λ²,λ²-Tuc,-,-
267,5516,14.299999999999999,23.4175,4.42,η,η-And,-,38-And
268,5526,14.4125,45.83972222222222,6.12,-,-,-,-
269,5550,14.629166666666666,66.35222222222221,5.97,-,-,-,-
270,5575,14.45833333333333,28.992222222222225,5.42,-,-,-,68-Psc
271,5608,14.558333333333334,33.950833333333335,5.98,-,-,-,-
272,5612,14.475,13.695833333333333,6.32,-,-,-,-
273,5641,14.575,21.404444444444444,6.37,-,-,-,-
274,5715,15.129166666666668,70.98305555555555,6.39,-,-,-,-
275,5722,14.679166666666667,-11.38,5.61,φ,φ-Cet,-,23-Cet
276,5737,14.649999999999999,-29.3575,4.31,α,α-Scl,-,-
277,5771,14.591666666666667,-60.69638888888888,6.23,-,-,-,-
278,5788,15.0125,44.711111111111116,6.84,-,-,-,-
279,5789,15.0125,44.71333333333334,6.04,-,-,-,-
280,5820,14.954166666666666,6.483055555555556,6.11,-,-,-,-
281,5848,17.183333333333334,86.25694444444444,4.25,-,-,-,-
282,5914,23.458333333333332,89.01555555555555,6.46,-,-,-,-
283,6028,15.575,51.035,6.47,-,-,-,-
284,6055,15.324999999999998,-38.916666666666664,5.59,ξ,ξ-Scl,-,-
285,6114,15.754166666666668,47.376111111111115,6.45,-,-,-,-
286,6116,15.725,41.345,5.98,-,-,-,39-And
287,6118,15.704166666666667,31.804444444444446,5.5,σ,σ-Psc,-,69-Psc
288,6130,15.904166666666669,61.075,5.92,-,-,-,-
289,6178,15.608333333333336,-31.551944444444445,5.5,σ,σ-Scl,-,-
290,6186,15.733333333333336,7.89,4.28,ε,ε-Psc,-,71-Psc
291,6192,15.504166666666668,-57.0025,6.11,ω,ω-Phe,-,-
292,6203,15.758333333333335,-4.836666666666666,5.43,-,-,-,25-Cet
293,6210,16.079166666666666,61.58027777777778,5.84,-,-,-,-
294,6211,16.008333333333333,52.50222222222222,5.99,-,-,-,-
295,6245,15.704166666666667,-46.3975,5.36,-,-,-,-
296,6269,15.820833333333335,-29.52583333333333,6.29,-,-,-,-
297,6288,15.954166666666667,1.3666666666666667,6.04,-,-,-,26-Cet
298,6300,16.191666666666666,51.01,6.54,-,-,-,-
299,6301,16.1125,29.65861111111111,6.19,-,-,-,-
300,6311,15.675000000000002,-65.45611111111111,6.21,-,-,-,-
301,6314,16.15,39.99111111111111,6.72,-,-,-,-
302,6319,19.054166666666664,87.14527777777778,6.25,-,-,-,-
303,6386,16.21666666666667,5.656388888888889,6.0,-,-,-,73-Psc
304,6397,16.270833333333332,14.946111111111112,5.68,-,-,-,72-Psc
305,6416,16.59166666666667,62.76166666666666,6.54,-,-,-,-
306,6456,16.416666666666664,21.473333333333333,5.34,ψ¹,ψ¹-Psc,-,74-Psc
307,6457,16.420833333333334,21.46527777777778,5.56,ψ¹,ψ¹-Psc,-,74-Psc
308,6473,17.3,80.01166666666667,6.29,-,-,-,-
309,6479,16.454166666666666,4.908333333333334,6.35,-,-,-,77-Psc
310,6480,16.4625,4.9094444444444445,7.25,-,-,-,77-Psc
311,6482,16.4,-9.979166666666666,6.12,-,-,-,27-Cet
312,6497,16.75,56.934999999999995,6.43,-,-,-,-
313,6530,16.520833333333332,-9.839444444444444,5.58,-,-,-,28-Cet
314,6540,16.787499999999998,53.498333333333335,6.38,-,-,-,-
315,6557,16.637500000000003,12.95611111111111,6.12,-,-,-,75-Psc
316,6559,16.52916666666667,-23.9925,6.14,-,-,-,-
317,6582,17.066666666666666,54.92027777777778,5.17,μ,μ-Cas,-,30-Cas
318,6595,16.520833333333332,-46.718611111111116,3.31,β,β-Phe,-,-
319,6619,16.608333333333334,-35.66083333333333,6.61,-,-,-,-
320,6658,17.0,43.94194444444444,5.03,-,-,-,41-And
321,6668,16.804166666666664,-23.99638888888889,6.37,-,-,-,-
322,6676,17.137500000000003,58.26361111111111,5.79,-,-,-,-
323,6680,17.004166666666666,32.01222222222222,6.25,-,-,-,78-Psc
324,6695,16.9875,20.739166666666666,5.55,ψ²,ψ²-Psc,-,79-Psc
325,6706,16.941666666666666,-9.785555555555556,5.82,-,-,-,30-Cet
326,6763,17.09166666666667,5.649722222222222,5.52,-,-,-,80-Psc
327,6767,16.945833333333336,-41.48694444444445,5.21,υ,υ-Phe,-,-
328,6793,16.825,-61.775277777777774,5.37,ι,ι-Tuc,-,-
329,6798,18.066666666666666,79.6738888888889,5.64,-,-,-,-
330,6805,17.145833333333332,-10.182222222222222,3.45,η,η-Cet,-,31-Cet
331,6811,17.375,47.24194444444444,4.25,φ,φ-And,-,42-And
332,6829,17.6625,68.7786111111111,5.29,-,-,-,31-Cas
333,6860,17.429166666666667,35.620555555555555,2.06,β,β-And,Mirach,43-And
334,6882,17.095833333333335,-55.24583333333334,3.92,ζ,ζ-Phe,-,-
335,6903,17.454166666666666,19.65861111111111,5.55,ψ³,ψ³-Psc,-,81-Psc
336,6920,17.575,42.081388888888895,5.65,-,-,-,44-And
337,6953,17.579166666666666,25.45777777777778,5.8,-,-,-,-
338,6960,17.854166666666668,64.20277777777778,5.55,-,-,-,-
339,6961,17.775000000000002,55.14972222222222,4.33,θ,θ-Cas,-,33-Cas
340,6966,17.545833333333334,15.674166666666666,6.06,-,-,-,-
341,6972,17.920833333333334,65.01888888888888,5.57,-,-,-,32-Cas
342,6976,17.550000000000004,-8.90611111111111,6.4,-,-,-,32-Cet
343,7014,17.637500000000003,2.445555555555556,5.95,-,-,-,33-Cet
344,7019,17.791666666666668,37.72416666666667,5.81,-,-,-,45-And
345,7034,17.775000000000002,31.424722222222222,5.16,-,-,-,82-Psc
346,7082,17.52916666666667,-57.69444444444444,6.41,-,-,-,-
347,7087,17.8625,21.034722222222225,4.66,χ,χ-Psc,-,84-Psc
348,7106,17.9125,30.08972222222222,4.51,τ,τ-Psc,-,83-Psc
349,7147,17.929166666666667,-2.2511111111111113,5.94,-,-,-,34-Cet
350,7157,18.2875,61.70583333333334,6.41,-,-,-,-
351,7158,18.141666666666666,45.33777777777778,6.11,-,-,-,-
352,7229,18.24583333333333,30.06416666666667,6.19,-,-,-,-
353,7238,19.125,79.91000000000001,6.26,-,-,-,-
354,7259,18.095833333333335,-30.802222222222223,6.52,-,-,-,-
355,7312,18.187499999999996,-37.85638888888889,5.92,-,-,-,-
356,7318,18.433333333333334,24.58361111111111,4.65,φ,φ-Psc,-,85-Psc
357,7344,18.42916666666667,7.575277777777777,5.24,ζ,ζ-Psc,-,86-Psc
358,7345,18.437500000000004,7.578333333333333,6.3,ζ,ζ-Psc,-,86-Psc
359,7351,18.520833333333336,28.529722222222222,6.43,-,-,-,-
360,7374,18.52916666666667,16.13361111111111,5.98,-,-,-,87-Psc
361,7389,19.05,71.74388888888889,7.83,-,-,-,-
362,7439,18.6,-7.923055555555556,5.13,-,-,-,37-Cet
363,7446,18.675,6.995277777777778,6.03,-,-,-,88-Psc
364,7476,18.704166666666666,-0.9738888888888889,5.7,-,-,-,38-Cet
365,7546,19.099999999999998,48.08222222222223,6.61,-,-,-,-
366,7570,18.795833333333334,-45.53138888888889,4.96,ν,ν-Phe,-,-
367,7578,19.074999999999996,33.11472222222223,6.02,-,-,-,-
368,7647,19.270833333333332,44.901944444444446,6.34,-,-,-,-
369,7672,19.15,-2.500277777777778,5.41,-,-,-,39-Cet
370,7724,19.349999999999998,31.744722222222222,6.73,-,-,-,-
371,7732,20.079166666666666,77.57055555555556,6.31,-,-,-,-
372,7758,19.541666666666668,47.41972222222222,6.25,-,-,-,-
373,7788,18.941666666666666,-68.8761111111111,4.86,κ,κ-Tuc,-,-
374,7804,19.45,3.6144444444444446,5.16,-,-,-,89-Psc
375,7853,19.695833333333336,37.38611111111111,6.46,-,-,-,-
376,7916,19.262499999999996,-66.39805555555556,6.24,-,-,-,-
377,7925,20.495833333333334,76.2388888888889,6.38,-,-,-,-
378,7927,20.016666666666666,58.23166666666667,4.98,φ,φ-Cas,-,34-Cas
379,7964,19.866666666666667,27.264166666666668,4.76,υ,υ-Psc,-,90-Psc
380,8003,20.270833333333336,64.65833333333335,6.34,-,-,-,35-Cas
381,8036,19.950000000000003,-0.5088888888888888,5.87,-,-,-,42-Cet
382,8065,20.941666666666666,78.72583333333334,6.07,-,-,-,-
383,8120,20.141666666666666,-3.2469444444444444,6.23,-,-,-,-
384,8121,20.1125,-11.238888888888889,6.15,-,-,-,-
385,8126,20.27916666666667,28.738055555555558,5.23,-,-,-,91-Psc
386,8207,20.583333333333336,45.528888888888886,4.88,ξ,ξ-And,-,46-And
387,8272,20.8375,58.143055555555556,6.45,-,-,-,-
388,8334,20.65416666666667,1.726388888888889,6.2,-,-,-,-
389,8335,20.641666666666666,-0.44972222222222225,6.49,-,-,-,43-Cet
390,8350,20.625,-19.08138888888889,6.35,-,-,-,-
391,8374,20.916666666666664,37.715,5.58,-,-,-,47-And
392,8375,20.904166666666665,34.24583333333334,6.29,-,-,-,-
393,8388,20.849999999999998,20.468888888888888,5.97,-,-,-,-
394,8424,21.441666666666666,70.98,6.49,-,-,-,-
395,8491,21.483333333333334,68.13,4.74,ψ,ψ-Cas,-,36-Cas
396,8498,20.879166666666666,-30.945555555555554,5.84,-,-,-,-
397,8511,21.008333333333333,-8.0075,6.21,-,-,-,44-Cet
